title,address,city,state,postal_code,price,facts and features,url,bed,bath,sqft,property_type
Condo For Sale,1490 Ocean Ave # 205,San Francisco,CA,94112,1395000.0,"2 bds , 2 ba , 997 sqft",https://www.zillow.com/homedetails/1490-Ocean-Ave-205-San-Francisco-CA-94112/2091240414_zpid/,2.0,2.0,997.0,condo
Condo For Sale,142 Swiss Ave,San Francisco,CA,94131,799000.0,"1 bd , 1 ba , 918 sqft",https://www.zillow.com/homedetails/142-Swiss-Ave-San-Francisco-CA-94131/61288525_zpid/,1.0,1.0,918.0,condo
House For Sale,179 Brompton Ave,San Francisco,CA,94131,1495000.0,"3 bds , 2 ba , 1,560 sqft",https://www.zillow.com/homedetails/179-Brompton-Ave-San-Francisco-CA-94131/15185614_zpid/,3.0,2.0,1560.0,house
Condo For Sale,53 Wilder St UNIT 401,San Francisco,CA,94131,1149000.0,"2 bds , 2 ba , 1,181 sqft",https://www.zillow.com/homedetails/53-Wilder-St-UNIT-401-San-Francisco-CA-94131/82786506_zpid/,2.0,2.0,1181.0,condo
House For Sale,986 Burnett Ave,San Francisco,CA,94131,1295000.0,"3 bds , 2 ba , 1,823 sqft",https://www.zillow.com/homedetails/986-Burnett-Ave-San-Francisco-CA-94131/15132705_zpid/,3.0,2.0,1823.0,house
House For Sale,187 Carnelian Way,San Francisco,CA,94131,1525000.0,"3 bds , 3 ba , 1,747 sqft",https://www.zillow.com/homedetails/187-Carnelian-Way-San-Francisco-CA-94131/15198582_zpid/,3.0,3.0,1747.0,house
House For Sale,610 Duncan St,San Francisco,CA,94131,1995000.0,"3 bds , 3 ba , 2,500 sqft",https://www.zillow.com/homedetails/610-Duncan-St-San-Francisco-CA-94131/15182290_zpid/,3.0,3.0,2500.0,house
House For Sale,1600 Diamond St,San Francisco,CA,94131,4385000.0,"5 bds , 5.5 ba , 3,200 sqft",https://www.zillow.com/homedetails/1600-Diamond-St-San-Francisco-CA-94131/15199468_zpid/,5.0,5.5,3200.0,house
Condo For Sale,3550 Market St APT 302,San Francisco,CA,94131,925000.0,"2 bds , 2 ba , 1,093 sqft",https://www.zillow.com/homedetails/3550-Market-St-APT-302-San-Francisco-CA-94131/15130253_zpid/,2.0,2.0,1093.0,condo
Condo For Sale,215 Red Rock Way APT 107J,San Francisco,CA,94131,699000.0,"1 bd , 1 ba , 744 sqft",https://www.zillow.com/homedetails/215-Red-Rock-Way-APT-107J-San-Francisco-CA-94131/15199183_zpid/,1.0,1.0,744.0,condo
House For Sale,1828 Castro St,San Francisco,CA,94131,1995000.0,"3 bds , 3 ba , 1,170 sqft",https://www.zillow.com/homedetails/1828-Castro-St-San-Francisco-CA-94131/15182113_zpid/,3.0,3.0,1170.0,house
Condo For Sale,5175 Diamond Heights Blvd APT 123,San Francisco,CA,94131,858000.0,"2 bds , 2 ba , 1,050 sqft",https://www.zillow.com/homedetails/5175-Diamond-Heights-Blvd-APT-123-San-Francisco-CA-94131/15199430_zpid/,2.0,2.0,1050.0,condo
Apartment For Sale,346-348 Chenery St,SAN FRANCISCO,CA,94131,1850000.0,"Studio , -- ba , 2,700 sqft",https://www.zillow.com/homedetails/346-348-Chenery-St-San-Francisco-CA-94131/15184410_zpid/,0.0,1.9903492647058822,2700.0,apartment
House For Sale,214 216 Monterey Blvd,San Francisco,CA,94131,1349000.0,"3 bds , 2 ba , 1,656 sqft",https://www.zillow.com/homedetails/214-216-Monterey-Blvd-San-Francisco-CA-94131/2090916861_zpid/,3.0,2.0,1656.0,house
Apartment For Sale,12 Chenery St,San Francisco,CA,94131,998000.0,"Studio , -- ba , 1,553 sqft",https://www.zillow.com/homedetails/12-Chenery-St-San-Francisco-CA-94131/15183814_zpid/,0.0,1.9903492647058822,1553.0,apartment
House For Sale,64 Sussex St,San Francisco,CA,94131,1599000.0,"2 bds , 1 ba , 834 sqft",https://www.zillow.com/homedetails/64-Sussex-St-San-Francisco-CA-94131/15184634_zpid/,2.0,1.0,834.0,house
Condo For Sale,145 Gardenside Dr APT 5,San Francisco,CA,94131,899000.0,"2 bds , 2 ba , 1,049 sqft",https://www.zillow.com/homedetails/145-Gardenside-Dr-APT-5-San-Francisco-CA-94131/15132786_zpid/,2.0,2.0,1049.0,condo
Condo For Sale,910 Corbett Ave # 3,San Francisco,CA,94131,1299000.0,"4 bds , 2 ba , 1,430 sqft",https://www.zillow.com/homedetails/910-Corbett-Ave-3-San-Francisco-CA-94131/96044298_zpid/,4.0,2.0,1430.0,condo
Condo For Sale,910 Corbett Ave # 1,San Francisco,CA,94131,1179000.0,"3 bds , 1.5 ba , 1,496 sqft",https://www.zillow.com/homedetails/910-Corbett-Ave-1-San-Francisco-CA-94131/96038822_zpid/,3.0,1.5,1496.0,condo
Condo For Sale,910 Corbett Ave # 2,San Francisco,CA,94131,1179000.0,"3 bds , 1.5 ba , 1,523 sqft",https://www.zillow.com/homedetails/910-Corbett-Ave-2-San-Francisco-CA-94131/96017079_zpid/,3.0,1.5,1523.0,condo
Apartment For Sale,274-276 Duncan St,SAN FRANCISCO,CA,94131,2395000.0,"Studio , -- ba , 3,575 sqft",https://www.zillow.com/homedetails/274-276-Duncan-St-San-Francisco-CA-94131/15182424_zpid/,0.0,1.9903492647058822,3575.0,apartment
Condo For Sale,690 Market St # 202,San Francisco,CA,94104,1150000.0,"1 bd , 1.5 ba , 1,315 sqft",https://www.zillow.com/homedetails/690-Market-St-202-San-Francisco-CA-94104/89237665_zpid/,1.0,1.5,1315.0,condo
Condo For Sale,690 Market St # 701,San Francisco,CA,94104,1395000.0,"1 bd , 1.5 ba , 1,475 sqft",https://www.zillow.com/homedetails/690-Market-St-701-San-Francisco-CA-94104/89237213_zpid/,1.0,1.5,1475.0,condo
Condo For Sale,690 Market St # 505,San Francisco,CA,94104,1795000.0,"2 bds , 2.5 ba , 1,805 sqft",https://www.zillow.com/homedetails/690-Market-St-505-San-Francisco-CA-94104/89239852_zpid/,2.0,2.5,1805.0,condo
Condo For Sale,690 Market St # 504,San Francisco,CA,94104,1750000.0,"2 bds , 2.5 ba , 1,695 sqft",https://www.zillow.com/homedetails/690-Market-St-504-San-Francisco-CA-94104/89237437_zpid/,2.0,2.5,1695.0,condo
New Construction,1545 Pine St # U4I7Q,San Francisco,CA,94109,727500.0,"-- bds , 1 ba , 432+ sqft",https://www.zillow.com/community/austin/2092523855_zpid/,2.0269413629160065,1.0,432.0,new
Condo For Sale,66 Cleary Ct APT 601,San Francisco,CA,94109,1185000.0,"3 bds , 2 ba , 1,110 sqft",https://www.zillow.com/homedetails/66-Cleary-Ct-APT-601-San-Francisco-CA-94109/15076892_zpid/,3.0,2.0,1110.0,condo
Condo For Sale,2359 Jackson St # 4,San Francisco,CA,94115,995000.0,"1 bd , 1 ba , 653 sqft",https://www.zillow.com/homedetails/2359-Jackson-St-4-San-Francisco-CA-94115/15074023_zpid/,1.0,1.0,653.0,condo
Apartment For Sale,1840-1844 Golden Gate Ave,SAN FRANCISCO,CA,94115,5995000.0,"Studio , -- ba , 7,205 sqft",https://www.zillow.com/homedetails/1840-1844-Golden-Gate-Ave-San-Francisco-CA-94115/15084972_zpid/,0.0,1.9903492647058822,7205.0,apartment
Apartment For Sale,570 Grove St,San Francisco,CA,94102,4650000.0,"Studio , -- ba , 8,280 sqft",https://www.zillow.com/homedetails/570-Grove-St-San-Francisco-CA-94102/2090710021_zpid/,0.0,1.9903492647058822,8280.0,apartment
Condo For Sale,1823 Turk St,San Francisco,CA,94115,2095000.0,"3 bds , 2.5 ba , 1,947 sqft",https://www.zillow.com/homedetails/1823-Turk-St-San-Francisco-CA-94115/2097380992_zpid/,3.0,2.5,1947.0,condo
Condo For Sale,1941 Ofarrell St,San Francisco,CA,94115,1195000.0,"3 bds , 2 ba , 1,708 sqft",https://www.zillow.com/homedetails/1941-Ofarrell-St-San-Francisco-CA-94115/15077344_zpid/,3.0,2.0,1708.0,condo
Apartment For Sale,3169-3173 Sacramento St,SAN FRANCISCO,CA,94115,3495000.0,"6 bds , 5 ba , 4,080 sqft",https://www.zillow.com/homedetails/3169-3173-Sacramento-St-San-Francisco-CA-94115/15082494_zpid/,6.0,5.0,4080.0,apartment
House For Sale,638 36th Ave,San Francisco,CA,94121,1595000.0,"3 bds , 2 ba , 2,141 sqft",https://www.zillow.com/homedetails/638-36th-Ave-San-Francisco-CA-94121/15095925_zpid/,3.0,2.0,2141.0,house
Apartment For Sale,644-646 45TH Ave,SAN FRANCISCO,CA,94121,988000.0,"Studio , -- ba , 1,206 sqft",https://www.zillow.com/homedetails/644-646-45TH-Ave-San-Francisco-CA-94121/15096295_zpid/,0.0,1.9903492647058822,1206.0,apartment
House For Sale,863 26th Ave,San Francisco,CA,94121,1795000.0,"4 bds , 3 ba , 2,189 sqft",https://www.zillow.com/homedetails/863-26th-Ave-San-Francisco-CA-94121/15099569_zpid/,4.0,3.0,2189.0,house
Apartment For Sale,263 19th Ave,San Francisco,CA,94121,2100000.0,"Studio , -- ba , 3,172 sqft",https://www.zillow.com/homedetails/263-19th-Ave-San-Francisco-CA-94121/2101455467_zpid/,0.0,1.9903492647058822,3172.0,apartment
Apartment For Sale,263-265 19TH Ave,SAN FRANCISCO,CA,94121,2100000.0,"Studio , -- ba , 3,172 sqft",https://www.zillow.com/homedetails/263-265-19TH-Ave-San-Francisco-CA-94121/15091032_zpid/,0.0,1.9903492647058822,3172.0,apartment
Apartment For Sale,110-112 21ST Ave,SAN FRANCISCO,CA,94121,1595000.0,"Studio , -- ba , 2,397 sqft",https://www.zillow.com/homedetails/110-112-21ST-Ave-San-Francisco-CA-94121/15090241_zpid/,0.0,1.9903492647058822,2397.0,apartment
Apartment For Sale,5727 5729 Geary Blvd,San Francisco,CA,94121,2999000.0,"Studio , -- ba , 2,534 sqft",https://www.zillow.com/homedetails/5727-5729-Geary-Blvd-San-Francisco-CA-94121/2090836208_zpid/,0.0,1.9903492647058822,2534.0,apartment
House For Sale,3749 Clement St,San Francisco,CA,94121,2499000.0,"4 bds , 4 ba , 4,418 sqft",https://www.zillow.com/homedetails/3749-Clement-St-San-Francisco-CA-94121/15092542_zpid/,4.0,4.0,4418.0,house
House For Sale,515 20th Ave,San Francisco,CA,94121,1895000.0,"4 bds , 4.5 ba , 2,137 sqft",https://www.zillow.com/homedetails/515-20th-Ave-San-Francisco-CA-94121/15095326_zpid/,4.0,4.5,2137.0,house
Apartment For Sale,639 35th Ave,San Francisco,CA,94121,2295000.0,"8 bds , 6 ba , 3,157 sqft",https://www.zillow.com/homedetails/639-35th-Ave-San-Francisco-CA-94121/2099976986_zpid/,8.0,6.0,3157.0,apartment
Apartment For Sale,639 41 35th Ave,San Francisco,CA,94121,2295000.0,"Studio , -- ba , 3,157 sqft",https://www.zillow.com/homedetails/639-41-35th-Ave-San-Francisco-CA-94121/2090900681_zpid/,0.0,1.9903492647058822,3157.0,apartment
House For Sale,575 35th Ave,San Francisco,CA,94121,2250000.0,"4 bds , 3.5 ba , 2,500 sqft",https://www.zillow.com/homedetails/575-35th-Ave-San-Francisco-CA-94121/15093477_zpid/,4.0,3.5,2500.0,house
Apartment For Sale,870 874 47th Ave,San Francisco,CA,94121,3200000.0,"Studio , -- ba , 4,900 sqft",https://www.zillow.com/homedetails/870-874-47th-Ave-San-Francisco-CA-94121/2090922052_zpid/,0.0,1.9903492647058822,4900.0,apartment
Apartment For Sale,366-368 24TH Ave,SAN FRANCISCO,CA,94121,1595000.0,"Studio , -- ba , 3,452 sqft",https://www.zillow.com/homedetails/366-368-24TH-Ave-San-Francisco-CA-94121/15090928_zpid/,0.0,1.9903492647058822,3452.0,apartment
Apartment For Sale,3214 Balboa St,San Francisco,CA,94121,1998000.0,"Studio , -- ba , 4,614 sqft",https://www.zillow.com/homedetails/3214-Balboa-St-San-Francisco-CA-94121/2125826009_zpid/,0.0,1.9903492647058822,4614.0,apartment
House For Sale,5601 Anza St,San Francisco,CA,94121,2995000.0,"5 bds , 5 ba , 3,221 sqft",https://www.zillow.com/homedetails/5601-Anza-St-San-Francisco-CA-94121/15096408_zpid/,5.0,5.0,3221.0,house
Condo For Sale,441 19th Ave,San Francisco,CA,94121,1595000.0,"4 bds , 3 ba , 2,628 sqft",https://www.zillow.com/homedetails/441-19th-Ave-San-Francisco-CA-94121/2142514728_zpid/,4.0,3.0,2628.0,condo
Apartment For Sale,2747-2749 Clement St,SAN FRANCISCO,CA,94121,1380000.0,"Studio , -- ba , 2,520 sqft",https://www.zillow.com/homedetails/2747-2749-Clement-St-San-Francisco-CA-94121/15092164_zpid/,0.0,1.9903492647058822,2520.0,apartment
Apartment For Sale,1918-1922 Clement Street,San Francisco,CA,94121,2180000.0,"Studio , -- ba , 3,934 sqft",https://www.zillow.com/homedetails/1918-1922-Clement-Street-San-Francisco-CA-94121/2095132162_zpid/,0.0,1.9903492647058822,3934.0,apartment
Apartment For Sale,550-552 20TH Ave,SAN FRANCISCO,CA,94121,1995000.0,"6 bds , 4 ba , 2,720 sqft",https://www.zillow.com/homedetails/550-552-20TH-Ave-San-Francisco-CA-94121/15095308_zpid/,6.0,4.0,2720.0,apartment
Apartment For Sale,309 29th Ave,San Francisco,CA,94121,1990000.0,"Studio , -- ba , 3,250 sqft",https://www.zillow.com/homedetails/309-29th-Ave-San-Francisco-CA-94121/2104856425_zpid/,0.0,1.9903492647058822,3250.0,apartment
House For Sale,257 Crescent Ave,San Francisco,CA,94110,899000.0,"3 bds , 1 ba , 1,430 sqft",https://www.zillow.com/homedetails/257-Crescent-Ave-San-Francisco-CA-94110/15164268_zpid/,3.0,1.0,1430.0,house
Condo For Sale,1233 20th Ave,San Francisco,CA,94122,975000.0,"4 bds , 4 ba , 2,115 sqft",https://www.zillow.com/homedetails/1233-20th-Ave-San-Francisco-CA-94122/59700301_zpid/,4.0,4.0,2115.0,condo
Condo For Sale,411 Francisco St # 309,San Francisco,CA,94133,1149000.0,"2 bds , 2 ba , 1,033 sqft",https://www.zillow.com/homedetails/411-Francisco-St-309-San-Francisco-CA-94133/58480019_zpid/,2.0,2.0,1033.0,condo
New Construction,1188 Valencia St # MKDGFJ,San Francisco,CA,94110,725000.0,"-- bds , 1 ba , 430+ sqft",https://www.zillow.com/community/1188-valencia/2090697855_zpid/,2.0269413629160065,1.0,430.0,new
New Construction,1000 3rd Street 110 Channel St # D1WLVT,San Francisco,CA,94158,3850000.0,"3 bds , 3 ba , 1,827+ sqft",https://www.zillow.com/community/one-mission-bay/2090697883_zpid/,3.0,3.0,1827.0,new
Condo For Sale,666 Post St APT 302,San Francisco,CA,94109,649000.0,"1 bd , 1 ba , 825 sqft",https://www.zillow.com/homedetails/666-Post-St-APT-302-San-Francisco-CA-94109/63196385_zpid/,1.0,1.0,825.0,condo
House For Sale,5 N View Ct,San Francisco,CA,94109,4450000.0,"4 bds , 2 ba , 2,900 sqft",https://www.zillow.com/homedetails/5-N-View-Ct-San-Francisco-CA-94109/2113481468_zpid/,4.0,2.0,2900.0,house
Apartment For Sale,1157 Broadway,San Francisco,CA,94109,2750000.0,"Studio , -- ba , 4,400 sqft",https://www.zillow.com/homedetails/1157-Broadway-San-Francisco-CA-94109/2099757582_zpid/,0.0,1.9903492647058822,4400.0,apartment
Condo For Sale,666 Post St,San Francisco,CA,94109,649000.0,"1 bd , 1 ba , 825 sqft",https://www.zillow.com/homedetails/666-Post-St-San-Francisco-CA-94109/2106538041_zpid/,1.0,1.0,825.0,condo
Condo For Sale,1522 Larkin St,San Francisco,CA,94109,1375000.0,"2 bds , 2 ba , 1,308 sqft",https://www.zillow.com/homedetails/1522-Larkin-St-San-Francisco-CA-94109/2090715050_zpid/,2.0,2.0,1308.0,condo
Condo For Sale,151 Alice B Toklas Pl APT 503,San Francisco,CA,94109,795000.0,"1 bd , 1 ba , 989 sqft",https://www.zillow.com/homedetails/151-Alice-B-Toklas-Pl-APT-503-San-Francisco-CA-94109/15077144_zpid/,1.0,1.0,989.0,condo
Condo For Sale,1200 Gough St APT 9A,San Francisco,CA,94109,1295000.0,"2 bds , 2 ba , 1,500 sqft",https://www.zillow.com/homedetails/1200-Gough-St-APT-9A-San-Francisco-CA-94109/15077032_zpid/,2.0,2.0,1500.0,condo
Condo For Sale,1 Daniel Burnham Ct APT 423,San Francisco,CA,94109,1200000.0,"2 bds , 2 ba , 1,131 sqft",https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-423-San-Francisco-CA-94109/15076572_zpid/,2.0,2.0,1131.0,condo
Condo For Sale,2040 Franklin St APT 609,San Francisco,CA,94109,1195000.0,"2 bds , 2 ba , 1,630 sqft",https://www.zillow.com/homedetails/2040-Franklin-St-APT-609-San-Francisco-CA-94109/15073814_zpid/,2.0,2.0,1630.0,condo
Condo For Sale,1483 Sutter St APT 811,San Francisco,CA,94109,849000.0,"1 bd , 1 ba , 783 sqft",https://www.zillow.com/homedetails/1483-Sutter-St-APT-811-San-Francisco-CA-94109/15076429_zpid/,1.0,1.0,783.0,condo
House For Sale,1259-1261 Filbert St,SAN FRANCISCO,CA,94109,3528000.0,"6 bds , 3 ba , 2,937 sqft",https://www.zillow.com/homedetails/1259-1261-Filbert-St-San-Francisco-CA-94109/15065464_zpid/,6.0,3.0,2937.0,house
Condo For Sale,1688 Pine St UNIT W903,San Francisco,CA,94109,895000.0,"1 bd , 1 ba , 673 sqft",https://www.zillow.com/homedetails/1688-Pine-St-UNIT-W903-San-Francisco-CA-94109/2094941210_zpid/,1.0,1.0,673.0,condo
Condo For Sale,1320 Green St APT B,San Francisco,CA,94109,995000.0,"2 bds , 1 ba , 900 sqft",https://www.zillow.com/homedetails/1320-Green-St-APT-B-San-Francisco-CA-94109/2096100430_zpid/,2.0,1.0,900.0,condo
Apartment For Sale,1843 Pine St,San Francisco,CA,94109,5350000.0,"Studio , -- ba , 5,203 sqft",https://www.zillow.com/homedetails/1843-Pine-St-San-Francisco-CA-94109/15075489_zpid/,0.0,1.9903492647058822,5203.0,apartment
Condo For Sale,1310 1314 Greenwich St # 401,San Francisco,CA,94109,2750000.0,"2 bds , 2 ba , 1,912 sqft",https://www.zillow.com/homedetails/1310-1314-Greenwich-St-401-San-Francisco-CA-94109/2090793708_zpid/,2.0,2.0,1912.0,condo
New Construction,1545 Pine St # U08XW5,San Francisco,CA,94109,1475500.0,"2 bds , 2 ba , 1,198+ sqft",https://www.zillow.com/community/austin/2092523856_zpid/,2.0,2.0,1198.0,new
Condo For Sale,66 Cleary Ct APT 1506,San Francisco,CA,94109,1050000.0,"3 bds , 2 ba , 1,099 sqft",https://www.zillow.com/homedetails/66-Cleary-Ct-APT-1506-San-Francisco-CA-94109/15076986_zpid/,3.0,2.0,1099.0,condo
New Construction,1545 Pine St # KBU33O,San Francisco,CA,94109,842000.0,"1 bd , 1 ba , 630+ sqft",https://www.zillow.com/community/austin/2092523854_zpid/,1.0,1.0,630.0,new
House For Sale,55 San Andreas Way,San Francisco,CA,94127,2975000.0,"3 bds , 2.5 ba , 2,929 sqft",https://www.zillow.com/homedetails/55-San-Andreas-Way-San-Francisco-CA-94127/15138191_zpid/,3.0,2.5,2929.0,house
House For Sale,539 Los Palmos Dr,San Francisco,CA,94127,2895000.0,"4 bds , 4 ba , 3,256 sqft",https://www.zillow.com/homedetails/539-Los-Palmos-Dr-San-Francisco-CA-94127/15137695_zpid/,4.0,4.0,3256.0,house
House For Sale,163 Dorchester Way,San Francisco,CA,94127,1695000.0,"4 bds , 2 ba , 1,980 sqft",https://www.zillow.com/homedetails/163-Dorchester-Way-San-Francisco-CA-94127/15135583_zpid/,4.0,2.0,1980.0,house
House For Sale,232 Juanita Way,San Francisco,CA,94127,1395000.0,"2 bds , 2 ba , 2,050 sqft",https://www.zillow.com/homedetails/232-Juanita-Way-San-Francisco-CA-94127/15135538_zpid/,2.0,2.0,2050.0,house
House For Sale,177 Wawona St,San Francisco,CA,94127,2395000.0,"3 bds , 3.5 ba , 2,478 sqft",https://www.zillow.com/homedetails/177-Wawona-St-San-Francisco-CA-94127/15134150_zpid/,3.0,3.5,2478.0,house
House For Sale,126 Miraloma Dr,San Francisco,CA,94127,3975000.0,"5 bds , 5.5 ba , 6,762 sqft",https://www.zillow.com/homedetails/126-Miraloma-Dr-San-Francisco-CA-94127/15136727_zpid/,5.0,5.5,6762.0,house
House For Sale,650 Mangels Ave,San Francisco,CA,94127,1498000.0,"3 bds , 3 ba , 1,686 sqft",https://www.zillow.com/homedetails/650-Mangels-Ave-San-Francisco-CA-94127/15137943_zpid/,3.0,3.0,1686.0,house
House For Sale,559 Ulloa St,San Francisco,CA,94127,1295000.0,"2 bds , 1 ba , 1,439 sqft",https://www.zillow.com/homedetails/559-Ulloa-St-San-Francisco-CA-94127/15135635_zpid/,2.0,1.0,1439.0,house
Auction,479 Los Palmos Dr,San Francisco,CA,94127,941000.0,"2 bds , 1 ba , 1,024 sqft",https://www.zillow.com/homedetails/479-Los-Palmos-Dr-San-Francisco-CA-94127/15136329_zpid/,2.0,1.0,1024.0,auction
Condo For Sale,798 Monterey Blvd APT 1D,San Francisco,CA,94127,698000.0,"2 bds , 1.5 ba , 929 sqft",https://www.zillow.com/homedetails/798-Monterey-Blvd-APT-1D-San-Francisco-CA-94127/15138813_zpid/,2.0,1.5,929.0,condo
House For Sale,11 San Jacinto Way,San Francisco,CA,94127,6195000.0,"4 bds , 5 ba , 6,383 sqft",https://www.zillow.com/homedetails/11-San-Jacinto-Way-San-Francisco-CA-94127/15138231_zpid/,4.0,5.0,6383.0,house
Apartment For Sale,446-450 14TH St,SAN FRANCISCO,CA,94103,2850000.0,"Studio , -- ba , 4,693 sqft",https://www.zillow.com/homedetails/446-450-14TH-St-San-Francisco-CA-94103/15142673_zpid/,0.0,1.9903492647058822,4693.0,apartment
Condo For Sale,761 Tehama St APT 8,San Francisco,CA,94103,825000.0,"1 bd , 2 ba , 1,100 sqft",https://www.zillow.com/homedetails/761-Tehama-St-APT-8-San-Francisco-CA-94103/80741406_zpid/,1.0,2.0,1100.0,condo
New Construction,1075 Market St San Francisco # 3NAR1P,San Francisco,CA,94103,675000.0,"1 bd , 1 ba , 500+ sqft",https://www.zillow.com/community/stage-1075/2091685331_zpid/,1.0,1.0,500.0,new
Condo For Sale,765 Market St APT 24A,San Francisco,CA,94103,5800000.0,"3 bds , 3 ba , 2,677 sqft",https://www.zillow.com/homedetails/765-Market-St-APT-24A-San-Francisco-CA-94103/63197294_zpid/,3.0,3.0,2677.0,condo
Condo For Sale,338 Potrero Ave UNIT 509,San Francisco,CA,94103,1084476.0,"2 bds , 2 ba , 845 sqft",https://www.zillow.com/homedetails/338-Potrero-Ave-UNIT-509-San-Francisco-CA-94103/2093517258_zpid/,2.0,2.0,845.0,condo
Condo For Sale,2421 16th St UNIT 401,San Francisco,CA,94103,1400000.0,"2 bds , 2 ba , 1,021 sqft",https://www.zillow.com/homedetails/2421-16th-St-UNIT-401-San-Francisco-CA-94103/2103019528_zpid/,2.0,2.0,1021.0,condo
Condo For Sale,203 Guerrero St,San Francisco,CA,94103,2195000.0,"3 bds , 3 ba , 1,886 sqft",https://www.zillow.com/homedetails/203-Guerrero-St-San-Francisco-CA-94103/63197144_zpid/,3.0,3.0,1886.0,condo
New Construction,1075 Market St San Francisco # M9U7C1,San Francisco,CA,94103,562000.0,"-- bds , 1 ba , 423+ sqft",https://www.zillow.com/community/stage-1075/2092309971_zpid/,2.0269413629160065,1.0,423.0,new
Condo For Sale,73 Pearl St,San Francisco,CA,94103,945555.0,"2 bds , 2 ba , 937 sqft",https://www.zillow.com/homedetails/73-Pearl-St-San-Francisco-CA-94103/2105479039_zpid/,2.0,2.0,937.0,condo
Lot/Land For Sale,40 Juniper St,San Francisco,CA,94103,3400000.0,"6,115 sqft lot",https://www.zillow.com/homedetails/40-Juniper-St-San-Francisco-CA-94103/2091089580_zpid/,2.0269413629160065,1.9903492647058822,6115.0,lot
Condo For Sale,1160 Mission St UNIT 2208,San Francisco,CA,94103,1495000.0,"2 bds , 2 ba , 1,213 sqft",https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2208-San-Francisco-CA-94103/83153670_zpid/,2.0,2.0,1213.0,condo
Condo For Sale,1488 Harrison St APT 202,San Francisco,CA,94103,849000.0,"1 bd , 2 ba , 867 sqft",https://www.zillow.com/homedetails/1488-Harrison-St-APT-202-San-Francisco-CA-94103/80749991_zpid/,1.0,2.0,867.0,condo
Condo For Sale,1160 Mission St UNIT 2103,San Francisco,CA,94103,749000.0,"1 bd , 1 ba , 629 sqft",https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2103-San-Francisco-CA-94103/83154536_zpid/,1.0,1.0,629.0,condo
Condo For Sale,35 Dolores St #205,San Francisco,CA,94103,799000.0,"1 bd , 1 ba , 665 sqft",https://www.zillow.com/homedetails/35-Dolores-St-205-San-Francisco-CA-94103/2098617356_zpid/,1.0,1.0,665.0,condo
Apartment For Sale,257 S Van Ness Ave,San Francisco,CA,94103,2799500.0,"Studio , -- ba , 4,734 sqft",https://www.zillow.com/homedetails/257-S-Van-Ness-Ave-San-Francisco-CA-94103/2099873194_zpid/,0.0,1.9903492647058822,4734.0,apartment
New Construction,1075 Market St San Francisco # Y2VKFU,San Francisco,CA,94103,675000.0,"1 bd , 1 ba , 500+ sqft",https://www.zillow.com/community/stage-1075/2091685330_zpid/,1.0,1.0,500.0,new
Condo For Sale,99 Rausch St # 401,San Francisco,CA,94103,669000.0,"Studio , 1 ba , 419 sqft",https://www.zillow.com/homedetails/99-Rausch-St-401-San-Francisco-CA-94103/2091205624_zpid/,0.0,1.0,419.0,condo
Condo For Sale,765 Market St APT 30B,San Francisco,CA,94103,1580000.0,"1 bd , 1.5 ba , 1,004 sqft",https://www.zillow.com/homedetails/765-Market-St-APT-30B-San-Francisco-CA-94103/63197342_zpid/,1.0,1.5,1004.0,condo
Condo For Sale,1075 Market St # 413,San Francisco,CA,94103,1076240.0,"2 bds , 2 ba , 844 sqft",https://www.zillow.com/homedetails/1075-Market-St-413-San-Francisco-CA-94103/2091313792_zpid/,2.0,2.0,844.0,condo
Condo For Sale,1075 Market St # 402,San Francisco,CA,94103,819000.0,"1 bd , 1 ba , 648 sqft",https://www.zillow.com/homedetails/1075-Market-St-402-San-Francisco-CA-94103/2091313990_zpid/,1.0,1.0,648.0,condo
Condo For Sale,1075 Market St # 601,San Francisco,CA,94103,640000.0,"Studio , 1 ba , 500 sqft",https://www.zillow.com/homedetails/1075-Market-St-601-San-Francisco-CA-94103/2091314321_zpid/,0.0,1.0,500.0,condo
Condo For Sale,99 Rausch St # 321,San Francisco,CA,94103,859000.0,"1 bd , 1 ba , 603 sqft",https://www.zillow.com/homedetails/99-Rausch-St-321-San-Francisco-CA-94103/2091406918_zpid/,1.0,1.0,603.0,condo
Condo For Sale,99 Rausch St # 311,San Francisco,CA,94103,1594000.0,"2 bds , 2 ba , 1,004 sqft",https://www.zillow.com/homedetails/99-Rausch-St-311-San-Francisco-CA-94103/2091406917_zpid/,2.0,2.0,1004.0,condo
Condo For Sale,1317 Cole St,San Francisco,CA,94117,1495000.0,"2 bds , 1 ba , 1,542 sqft",https://www.zillow.com/homedetails/1317-Cole-St-San-Francisco-CA-94117/82785674_zpid/,2.0,1.0,1542.0,condo
Condo For Sale,742 Haight St,San Francisco,CA,94117,1499000.0,"3 bds , 1.5 ba , 1,826 sqft",https://www.zillow.com/homedetails/742-Haight-St-San-Francisco-CA-94117/69818960_zpid/,3.0,1.5,1826.0,condo
Condo For Sale,4626 17th St,San Francisco,CA,94117,699000.0,"1 bd , 1 ba , 607 sqft",https://www.zillow.com/homedetails/4626-17th-St-San-Francisco-CA-94117/2102299527_zpid/,1.0,1.0,607.0,condo
